genus	SRR12750669	SRR12750670	SRR12750671	SRR12750672	SRR12750673	SRR12750674	SRR12750675	SRR12750676	SRR12750677	SRR12750678	SRR12750679	SRR12750680	SRR12750681	SRR12750682	SRR12750683	SRR12750684	SRR12750685	SRR12750686	SRR12750687	SRR12750688	SRR12750689	SRR12750690	SRR12750691	SRR12750692	SRR12750693	SRR12750694	SRR12750695	SRR12750696	SRR12750697	SRR12750698	SRR12750699	SRR12750700	SRR12750701	SRR12750702	SRR12750703	SRR12750704	SRR12750705	SRR12750706	SRR12750707	SRR12750708	SRR12750709	SRR12750710	SRR12750711	SRR12750712	SRR12750713	SRR12750714	SRR12750715	SRR12750716	SRR12750717	SRR12750718	SRR12750719	SRR12750720	SRR12750721	SRR12750722	SRR12750723	SRR12750724	SRR12750725	SRR12750726	SRR12750727	SRR12750728	SRR12750729	SRR12750730	SRR12750731	SRR12750732	SRR12750733	SRR12750734	SRR12750735	SRR12750736	SRR12750737	SRR12750738	SRR12750739	SRR12750740	SRR12750741	SRR12750742	SRR12750743	SRR12750744	SRR12750745	SRR12750746	SRR12750747	SRR12750748	SRR12750749	SRR12750750	SRR12750751	SRR12750752	SRR12750753	SRR12750754	SRR12750755	SRR12750756	SRR12750757	SRR12750758	SRR12750759	SRR12750760	SRR12750761	SRR12750762	SRR12750763	SRR12750764	SRR12750765	SRR12750766	SRR12750767	SRR12750768
g__Serinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010328332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044809141	0	0	0	0	0	0	0	0	0	0	0
g__Serratia	0.07533669	0.089451853	0.019319965	0.13198429	0.0015625708	0.0011814563	0.017122637	0.00041959848	0.0056519736	0.0097475012	0.062735651	0.026843665	0.042784824	0.30231224	0.050424807	0.044150277	0.00075757576	0.0030261565	0.051101471	0.028754261	0.056183846	0.01783666	0.13749525	0.25765877	0.0027116865	0.032944994	0.28439999	0.022481665	0.13828375	0.0023796449	0.018028398	0.01905013	0.15434147	0.017114719	0.17962253	0.088371846	0.1455235	0.16775593	0.0093009479	0.0048850575	0.20312894	0.070075648	0.016157043	0.029076919	0.076906552	0.037567854	0.0059380275	0.35175862	0.10532181	0.068841692	0.15304951	0.17421968	0.12192975	0.033870445	0.092685678	0.15045729	0.038995473	0.14467617	0.0010196431	0.0010817971	0.056057386	0.15370586	0.0071602801	0.00045534576	0.0005502366	0.0039481621	0.066101199	0.00072423882	0.20448761	0.0022378163	0.0093650794	0.088750103	0.15310378	0.0061037193	0.12257505	0.002681321	0.14196737	0.014526301	0.33620622	0.0029978093	0.054854057	0.15064186	0.1527477	0.061086808	0.032889689	0.04854573	0.072762683	0.40415822	0.14686196	0.072760491	0.19246266	0.024947917	0.056609447	0.03306154	0.067422112	0.10090138	0.014317429	0.061355588	0.13486987	0.040961573
g__Shewanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018176138	0	0	0	0	0
g__Shinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028734715	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Shuttleworthia	0	0	0	0	0	0.00020547066	0	0.00041959848	0	0	0.0041631755	0	0	0	0	0	0	0.002605126	0	0	0	0	0	0	0	0	0	0	0	0.00014643969	0	0	0	0	0	0	0	0	0.0010367299	0	0	0	0	0	0	0	0	0	0	0	0	0.00018620674	0	0	0	0	0	0.00097947873	0.0023091918	0	0	0	0	0.00012142554	0	0	0	0	0	0.00046966516	0	0	0	0	0	0.0001592864	0.0085705461	0	0	0	0	0	0	0	0	0	0	0	0	0.0022619842	0	0	0.0017220643	0.0094929175	0	0	0	0	0	0
g__Skermanella	0	0	0	0	0	0	0	0	0	0	0	0	0.014452126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037213918	0	0.0013503146	0.00029789488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Slackia	0	0	0	0	0.00011322977	0	0.00032795374	0	0	0	0	0	0	0	0	0	0	0.00034208726	0.0018029185	0.00072654111	0	0	0	0	0.00043736879	0.00029294454	0	0	0	0.00021965953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034328029	0	0	0	0.00026990553	0.0020090518	0	0.00053016647	0.00025572429	0	0	0	0	0	0	0	0.00052910053	0	0	0.0003512932	0	0	0.0016729294	0	0	0.00034590107	0	0	0	0	0	0.00010507734	0.00012770984	0	0	0	0	0.0014583333	0	0	0	0	0	0	0	0
g__Sneathia	0.0077577276	0	0.00013949433	0	0	0	5.178217e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058366275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074003015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Solitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071821289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Solobacterium	0.0072276965	0	0	0	0.0051179854	0.0072171568	0	0.00083919695	0.00086008294	0.00066084754	0.00099497277	0.0029635798	0	0	0.0068641098	0	0.00040106952	0.024261881	0.005577779	0.0025987816	0	0.00022941042	0.0026130749	0	0.00052484255	0.0033125268	0	0	0	0.001867106	0.00094886306	0	0.0015602556	0	0	0.0024142414	0.002302587	0	0.0016587678	0	0	0	0.0013024871	0	0	0	0.00024113817	0	0.0011143727	0	0.010384303	0.00083793031	0.00059630292	0.0012038709	0	0	0	0	0.00092967461	0	0	0.00021206659	1.9671099e-05	0.0020035213	0	0	0	0	0	0.0016576417	0.0038888889	0.0031774728	0.0023525638	0.00068063057	0	0.0017521504	0.0035002831	0.00025982002	0	0.017410354	0.013347049	0.00070162673	0.0027682609	0.0018447267	0.00023813934	0.0016812374	0.00019156476	0	0	0.0017689876	0	0.0011458333	0.021457468	0.0029163195	0	0	0.0019304398	0	0.0038068108	0
g__Sphaerochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010982976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098670687	0.00010541296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029105919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072510682	0
g__Sphingobium	0	0	0	0	0	0	0	0	0	0	0.00015710096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041505699	0	0	0	0	0.00015625	0	0	0	0	0	0	0	0
g__Sphingomonas	0	0.00093740479	0	0	0	0	0.00020712868	0	0	0	0	0.0014450513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019178756	0	0	0	0.0060676606	0.00015970189	0	0	0	0	0.0011255924	0	0	0.0082577814	0	0.0073542883	0.011078717	0.07440752	0	0	0	0	0	0	0	0	0	0	0	0.0007644712	0	0	0	0.00031809988	0	0	0	0	0.0031641362	0	0.0018722757	0	0.0010846561	0.00068480018	0	0	0	0	0	0	0.0031766697	0	0.000360036	0	0	0	0.00074087794	0.00052538668	0.0060342901	0	0.0014843028	0	0	0	0	0	0	0.0017790429	0	0	0	0
g__Staphylococcus	0.00031320018	0.00063274824	0	0.0072211087	0.00054350288	0	0.00043151808	0	0.00021502073	0.003772338	0.00054985337	0.003037057	0.0019051766	0.021301539	0	0.0014624307	0	0	0.0015212125	0.00013971944	0.00062110194	0	0.001472824	0.0060746105	0	0	0.011982653	0.00038840275	0.0028522252	0	0	0.0093602716	0.0029719154	0.0012776151	0.00060326626	0.0018040485	0.005959637	0.0027460457	0.00059241706	0.0004789272	0	0.006554253	0	0.0041874951	0.0053398803	0.0048987157	0	0.096784136	0.0010871929	0.00098213738	0.0034147843	0.0011405163	0.00011358151	0.00043987591	0.00019616016	0	0.00010005253	0	0	0.00011038746	0.014287401	0.00065740643	0.00047210638	0	0	0.00053007732	0.005663538	0.00028969553	0.0028084135	0.00019339153	0.0017460317	0.0062179856	0.0011228145	0.00028542572	0	0	0.0062799197	0.00021258001	0.0017966411	0.0005476767	0.00054005401	0.01603347	0.00167192	0.00065883097	0.00023813934	0.00052538668	0.013664953	0.015864967	0.007421514	0	0.0046678459	0.002890625	0.012300459	0.0086001666	0.0036920281	0.011919587	9.6521991e-05	0.0037060422	0	0.00089603441
g__Stenotrophomonas	0	0	0	0	0	0	0	0	0.00049147596	0.0003854944	0.00018328446	0.0087682774	0	0	0	0	0	2.6314405e-05	0	0	0	0	0	0.0016437181	0	0	0	0	0	0	0	0	0	2.6616982e-05	0.00053863059	0	0	0	0	0	0	0	0	0	0.0055240141	0.186085	0	0	0	0	0	0	0	0	0.00049040041	0	0.0015508142	0	0	0.00048570482	0	0	0	0	0	0	0	0	0	0.00011050945	0.00026455026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035456301	0	0.033523834	0	0.00022404571	0.00011599919	0	0	0.013284496	0	0.002896822	0	0	0.00065885195	0	0
g__Stomatobaculum	0.00098778519	0.0011248858	0.000418483	0	0.0012908193	0	0.0024165013	0.054450972	0	0	0.0031943863	0	0	0	0.0013200211	0	0.00071301248	0.021788327	0	0	0	0.0017779307	0.0042521855	0.0026442422	0.00081642174	0	0	0.0016449999	0	0.00029287937	0.0034226846	0	0	0	0	0	0	0	0.00038507109	0	0	0	0.022328351	0	0	0	0.0006329877	0	0	0.0041127003	0	0	2.8395377e-05	0.00090290318	0	0	0.0014757748	0	0.013975109	0.0024726791	0	0	0.00015736879	0.0074373141	0	0	0	0.0011298126	0	0.0039230854	0.00037037037	0	0	0	0	0.0026282255	0	0	0	0.0068891964	0.00090009001	0.0057949171	0.0029327121	0	0	0.00035726295	0	0	0	0.0015079894	0	0.001796875	0.011125082	0.015325556	0	0	0.0010295679	0.0029373816	0.0013984203	0
g__Streptobacillus	0	0	0	0	0	0	0	0.00029049125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048749713	0.0011402509	0	0.00032073711	0.0084503234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008270597	0	0	0	0	0.0010635752	0	0.0020478015	0	0	0	0.010238999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016951651	0	0	0	0	0	0	0	0	0
g__Streptococcus	0.019707519	0.1800989	0.14566696	0.065950962	0.036482631	0.15387184	0.17645637	0.30059389	0.03772078	0.15133409	0.19724026	0.2112714	0.30191606	0	0.068473096	0.16631367	0.30093583	0.043997684	0.10603414	0.083049237	0.089024611	0.22046341	0.014656975	0.35268474	0.0040237929	0.13141943	0.038479858	0.035664511	0.078337841	0.016620904	0.11166085	0.19099568	0.014636683	0.025126431	0.21355625	0.05093784	0.057971014	0.07510435	0.16916469	0.11960409	0.012588667	0.25896518	0.15239099	0.20890366	0.049992328	0.0099629286	0.038340969	0.063152848	0.33711133	0.19965011	0.15240574	0.033517212	0.014424852	0.39401306	0.31321874	0.12053918	0.16828835	0.11149335	0.019433198	0.009603709	0.076425788	0.104464	0.022700449	0.17300103	0.09260482	0.38628014	0.1567444	0.032706625	0.050756224	0.1423638	0.044047619	0.21064453	0.14390739	0.45986475	0.022606593	0.020760327	0.052787358	0.014786121	0.045957558	0.057534878	0.25925164	0.052959825	0.032232424	0.082907289	0.39700474	0.51412239	0.13961879	0.00033806626	0.27686448	0.055824609	0.36669615	0.19653646	0.036573365	0.037019402	0.065377297	0.19738481	0.41407934	0.13333516	0.099339635	0.034228514
g__Succiniclasticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065897858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044533984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Succinivibrio	0.00016864625	0.0013123667	0	0	0	0	0.00029343229	0	0	0.00030288845	0	0.0014695437	0	0.0037664314	0.00012000192	0	0	0	0.00067609443	0	0	0	0	0.0018581162	0	6.7602587e-05	0	0	0.0019670519	0	0	0	0	0.00010646793	0.00040935925	0	0	0.00082381371	0	0	0	0.0031471964	9.3034795e-05	0.00068046795	0.0034985423	0	0	0.00082194596	0.0013046314	0	0	0.00018620674	0	0	0.00031876027	0	0	0.0007644712	0	0	0.0011217381	0	0	0	0	0	0	0	0.0016089869	0	0	0	0	6.5867475e-05	0	0	0.0012096567	0	0.0010154928	0	0	0.0017930461	0	0.00031623887	0	0	0	0	0	0	0.0013020833	0	0	0.0011605761	0.0024424186	0	0	0.00010980866	0.0024083905	0
g__Sutterella	0.0002168309	0	0.0002092415	0.0036517394	0	0	0.00037973591	0	0.00012286899	0.0010463419	0.00060222036	0.00053883269	0.00043546895	0	0.00019200307	0	0	0	0.00084511803	0.00013971944	0.00087989441	0	0.0025418092	0	0	0.00027041035	0.00193026	0.00020562499	0.0070813868	0	0	0	0.00089157462	7.9850945e-05	0	0.00045101212	0.021508872	0	0.016854265	0.0001596424	0.02366333	0.003031703	0.0011474291	0	0.00070584625	0.00092678406	0	0	0.0037236356	0.00098213738	0.020572676	0.0002793101	5.6790754e-05	0.00037042182	0.00034328029	0.0018530695	0	0.0011467068	0	0.0027596865	0.0047821467	0.00014844661	0.00017703989	0.0023374416	0	0.00029245645	0.00058496636	0	0.0016089869	0	0.0005026455	0.0017804805	0.0057210073	0.00021955825	0.0014983439	0	0.00066917177	0.00023620001	0.0034110142	0	0.0022630835	0	0.0024941757	0.0009487166	0.00029105919	0	0	0.0078721144	0.00084017139	0.0009569933	0.0025304638	0.0014583333	0.001776733	0	0.0040896311	0.001452885	0	0.00041178247	0.0013725236	0
g__TM7a	0	0.0011248858	0.00010462075	0	0	0	0.00020712868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020408163	0	0	0	0.0027242558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014994752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001922977	0	0.0013176619	0	0	0	0	0	0	0	0	0	0.0011605761	0	0	0	0	0	0
g__TM7x	0	0	0	0	0.00054350288	0	0	0.00019366084	0	0	0	0	0	0	0.00028800461	0	0.00013368984	0	0	0	0	0.00088896536	0.0050123527	0	0.00029157919	0	0	0	0	0	0.00013555187	0	0.0034672346	0	0	0	0	0	0	9.5785441e-05	0	0	0	0	0	0	0.00027128044	0	0	0	0.0089568114	0	0.00019876764	0	0	0	0.00025013132	0.00078836093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010675693	0	0	0.003845954	0.0047142661	0.0054287672	0.00021167941	0.00069351042	0.00054276683	0	0	0.0026969811	0	0.00109375	0	0	0	0	0.00074000193	0.00024706948	0.0069921015	0
g__Tannerella	0.00019273857	0	0	0	0	0	0.0018468974	0	0	0.0001927472	0	0.0009796958	0	0	9.6001536e-05	0	0	0.00010525762	0.0017747479	0	0	0	0.0034920182	0.0015960741	0.0038196874	0	0	0.00052548607	0	0.00032948929	0	0	0	0	0	0.00055713262	0	0	0	0	0	0	0	0	0	0	0.0027429467	0	0	0	0	0.00069827526	0.00034074453	0.00034727045	0	0	0	0.00011944863	0	0.0024285241	0	0.00042413318	0	0	0	0	0	0.0029548944	0	0.0002210189	0.00044973545	0	0	0	0	0	0.0020075153	0	0	0	0	0.0054051245	0.0054268878	0	0	0.00023117014	0	0	0	0.0028999797	0	0	0	0	0.00076680583	0	0	0.00035687814	0	0
g__Tautonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6908659e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tepidicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084001344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Terrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032803432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036255341	0
g__Tessaracoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033600538	0	0	0	0	0	0	0	0	0	0	0	0.0075204933	0	0	0	0	0	0.0031948091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015753964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tetrasphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074297885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028005713	0	0	0	0	0	0	0	0	0	0	0
g__Thauera	0	0	0	0	0	0	0.0002243894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031948091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8080082e-05	0	0	0	0	0	0	0	0.00025572429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014252433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Thermomonas	0	0	0	0	0	0	0	0	0	0	0	0.00093071101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014314726	0	0	0	0	0	0	0	0	0	0.00015505799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011467068	0	0	0	0	3.9342198e-05	0	0	0	0	0	0	0	0	0.0011504643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038268095	0	0	0	0	0	0	0
g__Thermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023040885
g__Thioclava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015120242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021576081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Thomasclavelia	0	0	0.00010462075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050672539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003822356	0	0	0	0.00040292652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Treponema	0.052256246	0	0	0	0.093573078	0.00023115449	0.003245016	0	0.017539548	0	0.00078550482	0.013887188	0	0	0	0	0.013948307	0.0039208463	0.0084793509	0	0	0	0.20769194	0.0040259183	0.065430371	0.067602587	0.0057657116	0.1315543	0	0.11792056	0	0	0	0	0	0.010240628	0	0	0	0	0	0	0	0	0	0	9.0426815e-05	0	0	0	0	0.0020948258	0.10608513	0	0	0	0.00012506566	0.0020545164	0.0010196431	8.8309968e-05	0	0.0535044	0.061098434	0	0	0	0	0.015151076	0	0	0	0	0.027295086	0	0	0.00092917065	0.0019303032	0.37227484	0	0.0026519082	0.00082293944	0.0084195208	0.011621214	0.012570495	0.00015875956	0.017695024	0.0013090259	0	0	0.14734797	0	0.036640625	0.0011480429	0.0020235686	0	0.001037775	0.0012547859	0.0074669888	0.017376667	0
g__Truepera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027620071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tsuneonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5186132e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057471264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tyzzerella	0	0.00067961848	0	0	0	0	0	0	0	0	0	0.0010286806	0.00073485385	0	0.00016800269	0	0	0	0	0	0	0	0	0.0023583782	0	0	0.0043368178	0	0	0	0	0	0	0.00031940378	0	0	0.0070973859	0	0	0	0	0	0	0.0012039048	0	0	0	0	0	0.00030691793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021164021	0	0	0	0	0	0	0	0.0042702773	0	0.0014144272	0	0.0015896944	0	0	0	0	0.0060610451	0	0.0013339907	0.0011301101	0	0	0	0	0.00074126786	0.00016086998	0	0	0
g__UBA12409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004443128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__UCG-002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037708219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038080057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048335575	9.5782382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
g__UCG-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036609921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.406187e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006955885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046351285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082499657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__UCG-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025626945	0	0	0	0	0	0	0	0.0026087434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042142387	0	0	0	0	0.0031880978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Uliginosibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023775323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
