	Taxon	genus
e6f6e64bc8c415fa1f9cee44e56173ad	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	g__Parvimonas
65a8b2a158f91fc0818ff65216db8123	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
d6c78cc5b0142cbb9ec769f649cf8c64	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
0e73a4212c8297e7f11537f01ee6b1ec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
5973a48485d324b866ce14b49b906e7a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
93654e5bf80c35b236bcc4014aec890d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__	g__Enterobacter
87e9f11404c1a04b7a8c048a01c24127	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
9aeb177102faf9c2f7fd4d25b66dde2c	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
2c947482dcace8e85a3837d645b7f9ae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
8ab593ac18b2f9675007e454ef171645	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
12b073ab4335618c4ef3c9e82ed22b2d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
5f98b646e81f1fafa0e6f397b43cc37c	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	g__Johnsonella
686a4b94030d2358238e804978d4a207	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	g__Gemella
d5a5c5daf100aa5c95e718d178673011	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
ae8dbb9de4f5bd38c9fdfa71f23918b6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
04c64254dddbaf385017f888a2ec3c48	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
523bc8302f9bc11040d8696e1d5425f5	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Finegoldia;s__	g__Finegoldia
a2e9079eb27606b8886c049271abbf80	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;s__	g__Azospirillum
1651bf5f2c093ac48d73924a5479ae3e	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
9d4160796af5a2928d402fe2e622048a	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	g__Enterococcus
a1a362dafcd119ccfd6548b800079a3d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
287d4332b284c9aec31a43ea0d7d23ad	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__	g__Desulfomicrobium
07cdd2ae09b8f1750aba1f40aab89f2a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	g__Alloprevotella
88918dd43d4f8a34a15faf386ffdf96b	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium;s__	g__Fretibacterium
1ce6c7355a5b6f6b7c065c16810a4489	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
ed2d1c2f55dc199a57c8ce3cfe5c1620	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
3bbb72c05a1f3dee6faf0a21200fa49b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
969578fa2695bd62a81ecea14d7aa591	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__	g__Cupriavidus
1edfb5fe0b58acb2a3644ff74b4b9a6c	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
11026351ac1095351c6ff67eb2f23a34	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	g__Limosilactobacillus
a765cf00aff4fefa7d84ad48e5ca1434	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella;s__	g__Howardella
1e0a21dcd1aa6661df192dd8db297671	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	g__Ligilactobacillus
9b9910470157f80c7050e9d10bb4da36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
6a63d57151c0109834e013f2014e493a	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
6858b1096d22b4694c3bd55d14ab95a6	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
bc714c0fb484c5c8ce36257250627a50	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Simonsiella;s__	g__Simonsiella
b404b5d0e980b733223066a2d831fd3a	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	g__Actinomyces
e9abed28adf192e6344f5e33989f4f0a	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
367b8e0f31b2ef109d109e0a6e1d3e43	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
fc898d9bcf8b60af0fc7f5350edbbe06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	g__Johnsonella
770a278c008964e650c55d680b4262ac	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
842f87f8705a81774a5a37a98c47cb2d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
0f2d940ea0db89787fec47185eaa07dc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
9e03e08a9888acb95d0d9e5edfc9ebec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
f142366d746ea388a97d2ad5d1de7e7a	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
b376234dcb34e355beb5d074b0010d77	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
c2c147be6bcbd8deaf53b43cc787f689	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
cf9b5f648939bb56c3f7f4756a65184b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
c5039b4f72708399000a00cb88711f74	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__W5053;s__	g__W5053
c06986fc9b3dfabc57a51e82f789adab	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	g__Johnsonella
b5ff5060b600af6b7925f9605dcbf0cc	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
4daaaf9975321c47d84311db2c80771e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__	g__Nitrosomonas
785875896aff91c8ea60a47e4b3961a8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
77da615b8d019c464a9910185fee274b	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__	g__Rothia
69997b8a79d88e08d04f189bf7a2ba50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
5e80c5d124018705aeed7f54e17dc58c	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
e413dc97d785445b0fe122277838f94e	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	g__Staphylococcus
8bfac447b875a361e054599b7c75f9d9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
6af53d7e86a689ac46f19369727dab1f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
f1adbc0f691b07136426baf27bcaeb2a	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
2bb346645afcf64d9810a31bea7fdb8b	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__	g__Lautropia
8f2cafeccfed84414a2838ad4c5eae91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
30f847a8fbbf596aae5452bbf9fe7feb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
6383d671b23a5bdbe8b878005cfb973a	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;s__	g__Anaeroglobus
ebb5f9ca583474b4736ecc17df7a596e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
a208b6bcb2153e06fa412e604fa79896	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
4561aa5447540960f378251c1d1b3f15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__	g__Stomatobaculum
6d46195efc0ee5ade5c698dde0be1745	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
04122a64076d9512b3b97a6aaba8be39	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
5f9d8f50522f9104b4196755e0bd9435	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
539877ff9090746f628b3c9166ac9a3e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
8a66e4725750e40bd19b1770b6b845de	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	g__Ruminococcus
ff31b8f6acfc32b71c0f72d1744a643e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
fafc130154ef8b12d2663a63de417bc5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
c32fe12443a8a338137e0000db075d11	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Alysiella;s__	g__Alysiella
80f80082198bc206efe705f7be330753	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
f8e7f9da4ba4ca2ce06e459bfeef93b4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	g__Halomonas
e7a6906e839af96511685e2cb4375d5b	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
91b9ceab9898639f10bedcdaaedec627	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter;s__	g__Xylanibacter
a38f14ec07bbc834f074a6cc13c76be9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
a9d818e46f46e767cd934a7f0acbeb0c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	g__Actinomyces
552cabfe09ec03f3dd0b3e124148b4df	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
c1130a625f2768da3e46debba4f02805	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
a9e17f7defce78dcc2f4e4daaf4170cb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
9a3491aa3f9b518852e4ab5e4ace7e0c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
e466b4b1f8a97176d24c0294b1be5bdc	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
f3e3be613384482c096f33f8f193213a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
1e9b9b62668de7739503720a1ea5a8e3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
85078fb6d00fccde924c7724008c4245	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
21ed9cd3b5c4d24593dab4628d225a44	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	g__Actinomyces
d08950e20c01e6aa160156beb7c505ef	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__	g__Candidatus_Saccharimonas
629c4481885301373573543b1915eae7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
b5462f4f1cf356a98ce484579005d41f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
a6ed8e46e467923e7d75b16a83474915	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
7cfc01607706f249105eeae2f427627d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
044a5adb58d41bc1ca9d26ed7da33031	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Fuscovulum;s__	g__Fuscovulum
76cb2b6fb49910cb2a94d8bf7c1b1f9c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
a2100b08eb4529548814aa6aba97a2dc	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
e324fb087fa93e27013f8e3c17a40049	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
9e24c1fd333c9163f019e7e01f6a483b	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
72306bccb2f96826fa94ac6ace5e16e1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter;s__	g__Xylanibacter
ee90246cec8c714a5d03d36f9d083fc4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	g__Rikenellaceae_RC9_gut_group
5ef94577f2fecef7e6aa34ddcf0e7afa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
5e80568189107d780527a529e3a551bb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
b508b823a14cc583dc140163c5cc9c2f	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
2903cc507ca9c570b73efb385aa2fd6d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__	g__Cloacibacterium
673b25840adf6919cb0acb39e4f898f1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__	g__Anaerococcus
b5ab39b5a2c74272d6acc4cbd3dda7c5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Alysiella;s__	g__Alysiella
8556861e5e539357466f200b5e4665fa	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
db4d6653abe2e41e95aafcc77135ca2c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
135af97464b64204590059ec3ff6fd5c	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
09390eb306b0c4dd9ffeb45603ff78dd	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__	g__Catonella
7712d88445f2a8613ce953abe6b13ab9	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
f96ba164b1e460ba9d20d3a4db222f4c	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
33b5cc859c2f5066c31893a733cf9f0f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
fa094d84ded5a466df75716bbb2e7506	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__	g__Megamonas
ba418eda459466506fc76728e183d26a	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	g__Ruminococcus
311c2a479c2ee58cedd879b7304f0908	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;s__	g__Methylophilus
2d7170fd55254bde7a2f7065b13a1ec5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	g__Alloprevotella
1d96fb64b539a3967e5d667393072e50	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	g__Acinetobacter
42c6a52bf893986570e70673fa92dba7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__	g__Catonella
7be087fce3e1de8191b4aad193530860	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
566fd9c2c28ea533c4409d68e4727b37	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
e99ef748b2c553840064d81e9b8ec162	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	g__Acinetobacter
7e8f5c38445328769fad62c24e4d2ff3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
a68086af9079756bb47516e8a4b6a8b4	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__	g__TM7x
eeb8ea1f25a8c532a9cc634528721977	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
cf0d506f4affd48ffac8657561e211ad	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
806fc3036e5dc35ab49565baf5a11666	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
8a73fe8e68e93d8fe8fba701d53288da	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__	g__Dialister
fefee174d85880b0a605fd31ff19f556	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
b28b9c388da78c9ec6465926385581a4	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
6a4f06f9f1e527e064833d9c1bd37188	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
1eb6940b7d7bffad363dbf60b150c6ef	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
6e7604ec6f61c2fee0d97a8d8b3d057d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	g__Bradyrhizobium
25dc46f18189fd885973e018a904c7b6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
c2ed4ba392b8587152ced63a96b40e0c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
3f0cfdae44249d31fcb29533b9d356d3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	g__Sphingomonas
92f15f635cb04b69032e1ac889bbfd27	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
cd11cabd64be1b3de19da892242a7b6c	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
10136a98ef4175d49a3fe0081dd3c882	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
9b740e8e047c98bb45cd4dc582c1a7f9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	g__Enhydrobacter
a2bc8a9be7ec9443f8f9a2eb8b540eea	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
2caac946d4e3137681752bde603572c8	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Hornefia;s__	g__Hornefia
a2aa938ccd74eeab1e6b863905ad4d1e	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a;s__	g__TM7a
822d8400affd5c35a0c655edd8e43bb4	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
11dc46504d526b940eaa029df83d3b21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__	g__Proteiniphilum
25b6bd192e9026a63097f8f177ae6160	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
