genus	SRR18595688	SRR18595689	SRR18595690	SRR18595691	SRR18595692	SRR18595693	SRR18595694	SRR18595695	SRR18595696	SRR18595697	SRR18595698	SRR18595699	SRR18595700	SRR18595701	SRR18595702	SRR18595703	SRR18595704	SRR18595705	SRR18595706	SRR18595707	SRR18595708	SRR18595709	SRR18595710	SRR18595711	SRR18595712	SRR18595713	SRR18595714	SRR18595715	SRR18595716	SRR18595717	SRR18595718	SRR18595719	SRR18595720	SRR18595721	SRR18595722	SRR18595723	SRR18595724	SRR18595725	SRR18595726	SRR18595727	SRR18595728	SRR18595729	SRR18595730	SRR18595731	SRR18595732	SRR18595733	SRR18595734	SRR18595735	SRR18595736	SRR18595737	SRR18595738	SRR18595739	SRR18595740	SRR18595741	SRR18595742	SRR18595743	SRR18595744	SRR18595745	SRR18595746	SRR18595747	SRR18595748	SRR18595749	SRR18595750	SRR18595751	SRR18595752	SRR18595753	SRR18595754	SRR18595755	SRR18595756	SRR18595757	SRR18595758	SRR18595759	SRR18595760	SRR18595761	SRR18595762	SRR18595763	SRR18595764	SRR18595765	SRR18595766	SRR18595767	SRR18595768	SRR18595769	SRR18595770	SRR18595771	SRR18595772	SRR18595773	SRR18595774	SRR18595775	SRR18595776	SRR18595777	SRR18595778	SRR18595779	SRR18595780	SRR18595781	SRR18595782	SRR18595783	SRR18595784	SRR18595785	SRR18595786	SRR18595787	SRR18595788	SRR18595789	SRR18595790	SRR18595791	SRR18595792	SRR18595793	SRR18595794	SRR18595795	SRR18595796	SRR18595797	SRR18595798	SRR18595799	SRR18595800	SRR18595801	SRR18595802	SRR18595803	SRR18595804	SRR18595805	SRR18595806	SRR18595807	SRR18595808	SRR18595809	SRR18595810	SRR18595811	SRR18595812	SRR18595813	SRR18595814	SRR18595815	SRR18595816	SRR18595817	SRR18595818	SRR18595819	SRR18595820	SRR18595821	SRR18595822	SRR18595823	SRR18595824	SRR18595825	SRR18595826	SRR18595827	SRR18595828	SRR18595829	SRR18595830	SRR18595831	SRR18595832	SRR18595833	SRR18595834	SRR18595835	SRR18595836	SRR18595837	SRR18595838	SRR18595839	SRR18595840	SRR18595841	SRR18595842	SRR18595843	SRR18595844	SRR18595845	SRR18595846	SRR18595847	SRR18595848	SRR18595849
g__Desulfomicrobium	0	0	0	0	0	0	0	0	0.009148487	0.0012974843	0	0	0	0	0	0	0	0.00094996833	0	0.001207576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035468854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013745704	0	0	0	0	0.001492983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Desulfovibrio	0	0	0	0	0.0010940919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004620462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dialister	0	0.010935143	0.0094890511	0.0081333876	0	0	0	0.0026436622	0	0.0015137317	0.0088181897	0.0088823094	0	0	0	0	0.012930338	0.075047498	0.0021682567	0.0085165883	0	0.014002037	0	0.010802307	0	0.0017475728	0	0	0	0.00035890074	0	0	0.019768743	0.0022793466	0.0020519836	0	0	0	0	0	0	0.0036144578	0.003790571	0.0031922276	0.013596193	0.001218769	0.015706806	0.001172208	0.0053353659	0	0	0	0.0105561	0.0039505544	0	0.0013881177	0	0	0.0011488384	0.00058029885	0	0.0017880506	0.043351396	0	0.03816932	0	0	0	0.030201342	0	0	0.0043565684	0.0049118107	0	0.00088855039	0	0	0	0	0	0.014851485	0	0.0076944215	0	0	0.001705653	0.0091074681	0	0	0	0	0	0	0	0	0	0	0.00096286107	0	0.0013022448	0	0	0.011032309	0	0	0	0.0029596477	0.0018664455	0	0.001995123	0	0.00046964894	0	0	0.0034161133	0	0	0	0	0.003133393	0.012527233	0.012137559	0.031967352	0	0.0041237113	0	0.00092965603	0	0	0.0053747387	0	0.0012850467	0	0.00044855118	0	0.0010952903	0	0	0.0042231607	0.0068811605	0.0011178537	0.0037362808	0.0076885441	0.0064341348	0.00066006601	0	0.036927685	0.0022814382	0.01276178	0	0.012310606	0.0014406627	0.003601108	0.0089686099	0	0	0.0069027227	0.0052365475	0.0031598513	0.0028864657	0	0
g__Dietzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082131776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dolosigranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066061107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dubosiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011427701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019016698	0	0	0	0	0.00080186032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074390924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Eggerthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029911625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012027491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059905862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Eikenella	0	0	0	0	0.0019693654	0	0	0.0034785029	0	0.003748288	0	0	0	0	0	0	0	0	0	0.0017795856	0	0	0.033249102	0	0	0	0	0	0.0020316944	0.00061525841	0	0	0	0	0	0	0.017940199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013683153	0	0	0	0	0	0.0018271711	0	0	0	0	0	0	0.090149177	0	0	0	0	0	0	0	0	0	0.0053747821	0	0	0	0	0	0	0.0085808581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055326814	0.0062631775	0	0.0029457147	0	0	0	0	0	0	0.0007068901	0	0.002476209	0	0	0.0031178954	0	0.0069264069	0	0	0	0	0	0.0018543493	0	0	0	0	0	0	0	0	0	0.0052570093	0	0	0.010668881	0	0	0.057774769	0.0011113581	0.0066951832	0.0079048227	0.0094185413	0.0016076047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033235332	0.0032502709	0	0	0.0058073883	0.0013964707
g__Elizabethkingia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063331222	0	0.0043854074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Enhydrobacter	0	0	0	0	0	0	0.022457067	0	0.009148487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045811518	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046144381	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029457147	0	0	0	0	0	0	0.0007068901	0	0	0	0	0	0.026484474	0	0	0	0	0	0	0	0	0	0	0	0	0.0028264556	0	0	0	0	0	0	0	0	0	0	0	0	0.0021558607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062267658	0.0036882617	0	0
g__Enterocloster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013396375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054562127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065420561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Erysipelotrichaceae_UCG-006	0	0	0	0	0.00065645514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082623618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010853835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018939394	0	0	0	0	0	0	0	0	0	0	0
g__Erythrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079199667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Escherichia-Shigella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030609106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030094583	0	0	0.001015523	0	0	0	0	0	0	0	0	0	0	0	0.0068699732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049113233	0.027282648	0.0089655172	0.0063273728	0	0.012960437	0.57942252	0	0	0	0	0	0	0.0045624222	0.0017048526	0.0037685657	0.017042144	0.027357051	0.17022263	0	0.011016006	0	0.078922643	0.0095421378	0.0074091048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046039269	0	0.020891451	0	0	0.0035646886	0	0	0	0.0077877621	0.0031940135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__F0058	0	0.0022624434	0.0039624609	0	0	0	0	0	0	0.014704822	0	0.0022205774	0	0	0	0.0021097046	0.02909326	0	0	0.010804627	0	0	0	0	0	0	0.029185868	0.00486618	0	0.0014868745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052741152	0	0	0.20942408	0.0018115942	0	0	0	0	0	0	0	0	0	0	0	0	0.00092055602	0	0	0.0037294239	0.0032561505	0	0.0080872673	0	0.023489933	0	0	0	0	0	0	0	0.0027621483	0	0	0	0	0	0.012640835	0.01749075	0	0.013036062	0.0072859745	0.003220213	0	0.0046403712	0	0	0	0	0	0	0.012758621	0.005043558	0.0019300051	0.014076646	0	0	0	0	0	0	0.0007218653	0	0	0.013744181	0.026995533	0	0	0.0012341669	0	0	0	0.011546789	0	0	0.0023148148	0.0075859744	0.0023805475	0	0.017010309	0	0	0	0.0085054678	0.008510003	0	0	0	0.0009868126	0	0	0	0	0	0	0	0	0.00069895855	0	0	0	0	0	0	0	0.0099431818	0	0.0038781163	0.12556054	0	0	0.0011504538	0	0	0.0067350866	0	0
g__F0332	0	0	0	0	0	0	0	0.0029219424	0	0.0046853601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Faecalibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012664908	0	0	0	0	0	0	0	0	0	0.068163909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004954583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Family_XIII_AD3011_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030473869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Family_XIII_UCG-001	0	0.0010055304	0	0	0	0	0	0	0	0.00043249477	0.00095098124	0	0	0	0	0	0	0.0053831539	0	0.0018431422	0	0.0094195519	0.008112781	0.0060828526	0	0	0	0	0	0	0	0	0.0052219321	0.0003798911	0	0	0	0	0	0	0	0	0.0033167496	0	0.0033990483	0.0038594353	0	0	0.0013973577	0	0	0	0	0	0	0.0013881177	0.0012897678	0	0	0	0	0	0	0	0.001447178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012183236	0	0	0	0	0	0	0	0	0	0	0	0	0.00025733402	0	0	0	0	0.011602922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029956427	0.0011800405	0	0	0.0063573883	0	0	0	0	0.016124216	0	0	0	0.0028707276	0	0	0	0	0.0024449878	0.0023557126	0	0	0	0.0037250254	0	0	0.0045357296	0	0	0	0.010416667	0.0036016568	0	0	0	0	0	0	0	0	0	0
g__Fannyhessea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031922276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Filifactor	0	0.011814982	0.0016684046	0	0	0.0006436387	0	0	0	0.0020183089	0.00700268	0	0	0	0	0	0.0085663488	0	0	0.026948011	0.0011473871	0	0.017555526	0.0087047719	0	0	0	0	0	0	0	0	0.10704961	0	0	0	0	0.070813301	0.0070210632	0	0	0	0.028192371	0	0.010333107	0.0099532805	0	0.016943734	0.0013973577	0.012393493	0	0	0.0068560235	0.0019115586	0.0028222013	0	0.0047291488	0	0	0.0031191063	0	0.0055822067	0	0.00077160494	0.011034732	0	0.010532255	0	0	0	0	0	0.014958696	0.0014526438	0.0013962935	0	0.030792839	0.012214342	0	0	0	0	0	0	0.001701348	0	0	0.0039633391	0	0	0.001575095	0.0042481977	0.078416729	0	0	0	0	0.00174232	0.00051466804	0	0	0	0.0055161545	0	0	0	0	0	0	0.0037685657	0.00077684987	0	0	0.00051964924	0.0015353318	0	0	0.0055328362	0.0046593339	0	0.02001634	0.055293324	0.0011902738	0	0.040893471	0	0	0	0	0.058077038	0	0.027920561	0	0.00044855118	0.0026193062	0	0	0.0064319567	0.033785286	0.00055793193	0	0.0046703511	0.0051023974	0.0098205215	0.00090759076	0	0	0	0	0.023300148	0.033143939	0.0037817396	0	0	0	0	0.01700115	0.0034308415	0.027881041	0.011866581	0	0
g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016432691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072090628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055302088	0	0	0	0	0	0	0	0.0009894867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0.0026022305	0	0	0
g__Flavobacterium	0	0.001256913	0	0.0061000407	0.0072210066	0.0021454623	0.017173052	0.0023653819	0.14778325	0	0	0.062916358	0.026371308	0.005730659	0.014678899	0.0010548523	0	0.0082330589	0.010407632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019038553	0	0	0	0	0	0	0	0.014111007	0	0.0058039553	0	0	0	0	0	0.015631513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021978022	0	0	0	0	0.0031035247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020659023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Flexilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065292096	0	0	0	0	0	0	0	0	0	0	0.00024339783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fluviicola	0	0	0	0	0	0	0.0092470277	0	0	0	0	0	0	0	0.0024464832	0	0	0.00094996833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fretibacterium	0	0.002513826	0	0	0	0	0	0	0	0.0072082462	0	0.0088823094	0	0.0012279984	0	0	0	0	0.0017346054	0.016143384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016315432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093770931	0	0	0	0.040920716	0	0	0	0	0	0	0	0	0.00097465887	0	0	0	0	0	0	0	0	0	0	0	0.00041265475	0	0	0	0	0	0	0	0	0	0	0	0.024163157	0	0	0	0	0	0	0.0031318509	0.0048111619	0.0020623281	0	0	0.0030343898	0.0023805475	0	0.037800687	0	0	0	0	0.028515975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077021823	0	0	0	0.0080492424	0.0034215739	0	0	0	0	0	0	0	0	0	0
g__Fuscovulum	0	0	0	0	0	0	0	0	0.033779029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010567101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Fusobacterium	0.029371271	0.10356963	0.062565172	0.10736072	0	0.025745548	0	0.044107416	0.0084447572	0.068045844	0.18647878	0.068837898	0	0.033974621	0	0.061392405	0.075480847	0	0.016478751	0.17872124	0.021591739	0.04302444	0.083388749	0.0011536445	0	0.0066990291	0	0	0.29283489	0	0.12652944	0.235	0.10369265	0.035329872	0.19904241	0.30196078	0.28062016	0.20002003	0.053159478	0.11366933	0.0068619042	0.010240964	0.17164179	0.010409438	0.064309993	0.17611213	0	0.076619778	0.2078252	0.092822102	0.11410997	0	0.098922625	0.14489614	0.16274694	0.09800111	0	0	0.20500383	0.0034092558	0	0.10409943	0	0.0018004115	0.10890014	0	0.04024826	0	0	0	0	0.018431635	0	0.099215572	0.02970297	0	0.066086957	0	0.055935364	0	0.028382838	0.11276668	0.024319868	0	0.042010208	0.033747563	0.032526672	0.13178103	0.057631045	0	0.010006486	0.014804325	0	0.067555864	0	0	0.010344828	0.0017881706	0	0.048493117	0	0.037031842	0	0.053533059	0	0	0	0	0	0	0.044765974	0	0	0	0	0.016821274	0	0	0	0.04252462	0.072848584	0.065407957	0.021765006	0	0.11030928	0	0.024790827	0	0	0.057778441	0.063560463	0.065186916	0.085116653	0.04198439	0.0012777103	0.063283437	0.16693608	0	0.0030377121	0.015064162	0.037767486	0.00077839184	0.016495422	0.28140874	0.011881188	0.15724188	0.06106119	0	0.071989529	0.11798348	0	0.012965964	0	0	0.1663563	0.27840909	0.0015339384	0.044600939	0	0.021167415	0.13098887	0.007744065
